id,name,popularity,artist,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,genre,
6IqUm14MgoKbwt6jdGBikH,Better Off Gone,73,Logan Mize,0.6720,0.622,0.176,0.117,0,0.113,0.561,canadian contemporary country,
7ELW8QMNYkoxWskwXMD3WW,Here Tonight,73,Brett Young,0.5170,0.776,0.0362,0.0144,0,0.113,0.448,contemporary country,
0bPnT6i9H1p8Vd85GS6Z7I,Night Shift,73,Jon Pardi,0.6280,0.757,0.0281,0.113,0,0.263,0.727,canadian contemporary country,
4a1oIihVt6xSnDRpgX387M,Burning Man,73,Dierks Bentley,0.6090,0.807,0.0972,0.00403,0.00000542,0.0926,0.492,canadian contemporary country,
6YS1MXqso0zlmcL4OV1kXk,Début,73,Mélanie Laurent,0.3770,0.0239,0.0403,0.99,0.882,0.0998,0.0629,french pop,
0CQskMydQ8AhtKhJUAolvE,Tallis One,73,Samuel Lindon,0.4100,0.0199,0.0449,0.993,0.949,0.0897,0.178,focus,
6uWjjaiquXsjuQuks2mZME,Sugarcane,73,Ana Olgica,0.3610,0.0165,0.0615,0.995,0.967,0.0834,0.452,focus,
01T3AjynqSMVfiAQCAfrKJ,Evolutionistically Yours,73,Józef Gatysik,0.3220,0.0121,0.0491,0.993,0.927,0.127,0.118,unknown,
4gxukDJiwApNEgVIh4pHgT,WOW,73,Tiësto,0.6010,0.99,0.337,0.00116,0.52,0.124,0.192,big room,
0V6imIPZVXJEtl2umdNILO,Everything (feat. John Legend),73,Ella Mai,0.3950,0.456,0.0456,0.432,0,0.108,0.0608,dance pop,
3qmm9AdG0TnShv0drgXNIQ,Karma,73,Queen Naija,0.5920,0.571,0.174,0.172,0,0.106,0.424,deep pop r&b,
1dxy88oPzmIN9QAyCNfXmW,Gut Feeling (feat. H.E.R.),73,Ella Mai,0.6040,0.551,0.0478,0.406,0,0.395,0.423,dance pop,
4RY96Asd9IefaL3X4LOLZ8,In Da Club,73,50 Cent,0.8650,0.73,0.373,0.283,0,0.0753,0.808,east coast hip hop,
2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),73,Fat Joe,0.8350,0.707,0.0598,0.0219,0.0000219,0.108,0.919,dirty south rap,
06iMqWThw4w8fTFyccvOwr,Ride Wit Me,73,Nelly,0.8540,0.692,0.0479,0.0668,0,0.247,0.753,dance pop,
5tsI3xxDHDgzHhn30LTQNz,These Days,73,Mike Stud,0.8150,0.364,0.375,0.533,0.0000352,0.108,0.328,indie pop rap,
7cGFbx7MP0H23iHZTZpqMM,Everybody,73,Logic,0.8850,0.94,0.0909,0.158,0,0.0675,0.77,conscious hip hop,
5de7ci7TFqbQ1PFgKAD7MR,Horses (with PnB Rock  Kodak Black & A Boogie Wit da Hoodie),73,PnB Rock,0.7030,0.661,0.0539,0.0517,0,0.34,0.495,pop,
34oWbFBfGEElvgO0a5c9V4,No Flockin,73,Kodak Black,0.9430,0.595,0.191,0.0673,0,0.0839,0.815,hip hop,
3Z2sglqDj1rDRMF5x0Sz2R,3005,73,Childish Gambino,0.4730,0.461,0.333,0.149,0,0.0973,0.615,hip hop,
4ntsD33Pgsgk8rUyZLLiUV,DEVASTATED,73,Joey Bada$$,0.8120,0.628,0.0682,0.0634,0,0.254,0.485,conscious hip hop,
75MKHk9JSlu8MOixmQ982v,A Little More,73,Alessia Cara,0.3760,0.211,0.0364,0.797,0,0.196,0.228,dance pop,
3BgL0IcxKAd0sukooPIVhA,GOKU,74,Jaden Smith,0.4710,0.887,0.274,0.195,0,0.116,0.268,hip hop,
1eq1wUnLVLg4pdEfx9kajC,Rolling in the Deep,74,Adele,0.7300,0.77,0.0298,0.138,0,0.0473,0.507,pop,
6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,74,OneRepublic,0.6640,0.705,0.0382,0.0654,0,0.115,0.477,dance pop,
0DhkTGjEaIHaSxTfC14BFm,Lullaby,74,R3HAB,0.6260,0.8,0.035,0.0267,0.000138,0.0623,0.258,big room,
3K4HG9evC7dg3N0R9cYqk4,One Step Closer,74,Linkin Park,0.4920,0.969,0.0491,0.0014,0.00000132,0.0787,0.538,alternative metal,
2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,74,Destiny's Child,0.5140,0.911,0.41,0.0559,0,0.775,0.619,dance pop,
6ybViy2qrO9sIi41EgRJgx,Don't Know Why,74,Norah Jones,0.7320,0.198,0.028,0.883,0.000011,0.0659,0.618,adult standards,
2QGa7i7o0UwmgUsSkM8Tt4,Down To The Honkytonk,74,Jake Owen,0.6230,0.828,0.0565,0.162,0,0.0976,0.953,canadian contemporary country,
2dwoqUYTy6SOy1dFqcTndC,Drowns The Whiskey (feat. Miranda Lambert),74,Jason Aldean,0.5520,0.698,0.0306,0.294,0.000103,0.0905,0.6,contemporary country,
41yIvlFgvGwxq8qTqAR7eG,Bloom - Bonus Track,74,The Paper Kites,0.5920,0.416,0.0246,0.882,0.000586,0.112,0.417,australian alternative rock,
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,74,BØRNS,0.6110,0.797,0.0533,0.00543,0.00137,0.26,0.518,dance pop,
3oCJJksC12uFxkt3RQ7rbV,The Light,74,MihTy,0.8300,0.577,0.256,0.0178,0.0000815,0.0436,0.63,deep pop r&b,
1pbyc2rbpwxZjCbKC2X7UV,Pressure,74,Muse,0.6180,0.834,0.0566,0.00364,0.000181,0.0593,0.755,modern rock,
3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,74,Desiigner,0.6020,0.725,0.0393,0.174,0,0.0786,0.304,hip hop,
1Ser4X0TKttOvo8bgdytTP,Come Get Her,74,Rae Sremmurd,0.6870,0.563,0.163,0.184,0,0.0681,0.112,hip hop,
19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,74,Bobby Shmurda,0.7940,0.51,0.42,0.0505,0.00000181,0.0562,0.18,rap,
3xzmbGtaMnGUUhOcvqIN05,All For You,74,Years & Years,0.6500,0.718,0.0384,0.135,0.0000953,0.106,0.686,dance pop,
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,74,Al Green,0.7560,0.397,0.0522,0.57,0.0115,0.0542,0.507,classic soul,
05pKAafT85jeeNhZ6kq7HT,I Won't Give Up,74,Jason Mraz,0.5850,0.303,0.0398,0.694,0,0.115,0.142,acoustic pop,
2SpEHTbUuebeLkgs9QB7Ue,Jolene,74,Dolly Parton,0.6740,0.537,0.0363,0.566,0,0.131,0.809,country,
4yugZvBYaoREkJKtbG08Qr,Take It Easy - Remastered,74,Eagles,0.5750,0.67,0.0318,0.343,0.00000495,0.129,0.74,album rock,
1qRA5BS78u3gME0loMl9AA,For What It's Worth,74,Buffalo Springfield,0.6530,0.519,0.0497,0.406,0.0209,0.101,0.822,blues-rock,
1Wc1SQwiThvSu9dMc5opth,SaintLaurentYSL (feat. Lil Baby),75,Lil Yachty,0.8920,0.301,0.74,0.566,0,0.172,0.305,hip hop,
6ArSQdZWckNt208EzsgUM5,Taking A Walk,75,Trippie Redd,0.7670,0.538,0.052,0.68,0,0.192,0.343,rap,
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,75,Alessia Cara,0.5730,0.739,0.129,0.0285,0,0.111,0.451,dance pop,
7vS3Y0IKjde7Xg85LWIEdP,Problem,75,Ariana Grande,0.6600,0.805,0.153,0.0192,0.00000883,0.159,0.625,dance pop,
0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,75,Robin Thicke,0.8620,0.608,0.0402,0.00373,0.00000614,0.0856,0.836,dance pop,
7nnWIPM5hwE3DaUBkvOIpy,Drive,75,Incubus,0.6450,0.792,0.036,0.0562,0.0121,0.119,0.666,alternative metal,
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,75,JAY Z,0.6870,0.793,0.166,0.0603,0,0.582,0.751,bulgarian hip hop,
6ElmxV9B2mSNscEjP27M7i,Chambea,75,Bad Bunny,0.8550,0.868,0.153,0.242,0.00187,0.162,0.632,reggaeton,
3umS4y3uQDkqekNjVpiRUs,El Amante,75,Nicky Jam,0.6830,0.691,0.0432,0.243,0,0.14,0.732,latin,
5HnXcJJbNXQQ7tRlQ9VN1v,Good Girl,75,Dustin Lynch,0.7110,0.696,0.0871,0.16,0,0.17,0.694,canadian contemporary country,
56eGOeSsqdg3FLxdo83TwV,Rumor,75,Lee Brice,0.6550,0.56,0.0486,0.749,0,0.115,0.599,canadian contemporary country,
7uVkYr8gxcPEgqohvynpdN,Break Up in the End,75,Cole Swindell,0.5100,0.386,0.0307,0.456,0,0.252,0.266,canadian contemporary country,
33471tzU1VghDg9zNgGRpz,Hotel Key,75,Old Dominion,0.7580,0.867,0.0475,0.152,0,0.308,0.964,contemporary country,
77a5Eu7lC3tG0Sukt2O91U,Born to Love You,75,LANCO,0.6590,0.902,0.0296,0.13,0.0000945,0.0574,0.809,canadian contemporary country,
6CyJlVAEFlNdpggOLanytL,Hangin' On,75,Chris Young,0.4340,0.831,0.0453,0.0651,0,0.119,0.596,canadian contemporary country,
5AnSllIrgGsCZzZJkVnApx,Eyes On You,75,Chase Rice,0.6060,0.652,0.0281,0.323,0,0.201,0.476,canadian contemporary country,
4IcdqpHrf0ZcAh61fRAJ6N,Lento,75,Thalía,0.6910,0.931,0.0494,0.041,0,0.319,0.727,dance pop,
0SKhd6uBssOAqEvlLuUr3s,Bella - Remix,75,Wolfine,0.9170,0.476,0.0655,0.304,0,0.103,0.87,colombian pop,
6X7PK2UQMUU36ux9pynSkV,Drive (feat. Delilah Montagu) - Edit,75,Black Coffee,0.7190,0.79,0.038,0.00124,0.0443,0.0786,0.425,afro house,
0WVAQaxrT0wsGEG4BCVSn2,Born To Be Yours,75,Kygo,0.6880,0.688,0.0357,0.3,0,0.0982,0.451,edm,
23c9gmiiv7RCu7twft0Mym,Who Hurt You?,75,Daniel Caesar,0.6490,0.493,0.11,0.586,0.000167,0.0667,0.277,indie r&b,
3nXrCAE44KlevAkQB2XWcN,Gonna Love Me,75,Teyana Taylor,0.5140,0.506,0.28,0.402,0.0000256,0.191,0.312,deep pop r&b,
3TOfcOKNuu6ZPZXJie5msH,Canceled,75,Bryson Tiller,0.7670,0.611,0.0983,0.157,0.0116,0.0836,0.11,hip hop,
6jmTHeoWvBaSrwWttr8Xvu,I Mean It,75,G-Eazy,0.7120,0.562,0.129,0.125,0,0.136,0.142,hip hop,
6gpcs5eMhJwax4mIfKDYQk,Slide,75,Calvin Harris,0.7360,0.795,0.0545,0.498,0.00000121,0.254,0.511,dance pop,
15EPc80XuFrb2LmOzGjuRg,Crew (feat. Brent Faiyaz & Shy Glizzy),75,GoldLink,0.7280,0.607,0.132,0.133,0,0.0864,0.445,hip hop,
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,75,Bob Marley & The Wailers,0.9230,0.728,0.101,0.363,0.000169,0.0941,0.751,reggae,
54eZmuggBFJbV7k248bTTt,A Horse with No Name,75,America,0.6540,0.506,0.0535,0.686,0.0155,0.155,0.831,adult standards,
5NiqIB4BwRpoU1V6U195OU,151 Rum,76,J.I.D,0.7300,0.86,0.191,0.199,0.00182,0.322,0.647,hip hop,
41Fflg7qHiVOD6dEPvsCzO,Worth It,76,Fifth Harmony,0.8840,0.765,0.0882,0.063,0.00000704,0.118,0.594,dance pop,
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,76,American Authors,0.6730,0.902,0.0347,0.0629,0.000174,0.0552,0.521,brooklyn indie,
2jdAk8ATWIL3dwT47XpRfu,Slow Dancing in a Burning Room,76,John Mayer,0.6680,0.361,0.0273,0.573,0.00506,0.0805,0.288,neo mellow,
65ES1qwOB577ZnTkizMXJJ,HUMBLE. - SKRILLEX REMIX,76,Skrillex,0.8980,0.935,0.291,0.00778,0.0000363,0.217,0.884,brostep,
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,76,Nirvana,0.5160,0.906,0.0658,0.0000286,0.000101,0.105,0.728,alternative rock,
0O45fw2L5vsWpdsOdXwNAR,SexyBack,76,Justin Timberlake,0.9670,0.583,0.0789,0.0584,0,0.0519,0.964,dance pop,
1vxw6aYJls2oq3gW0DujAo,Crazy,76,Gnarls Barkley,0.8550,0.587,0.0336,0.0505,0.00714,0.105,0.64,neo soul,
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,76,Usher,0.6570,0.629,0.0782,0.194,0,0.254,0.726,dance pop,
4E6cwWJWZw2zWf7VFbH7wf,Love Song,76,Sara Bareilles,0.5830,0.786,0.0301,0.0208,0,0.188,0.573,acoustic pop,
4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,76,Panic! At The Disco,0.5670,0.795,0.134,0.0938,0,0.114,0.635,emo,
7qCAVkHWZkF44OzOUKf8Cr,El Perdón,76,Nicky Jam,0.6280,0.69,0.0511,0.446,0,0.112,0.662,latin,
2BgunkkepMPFpArQj1Dx5s,Caught Up In The Country,76,Rodney Atkins,0.5640,0.904,0.0582,0.00719,0,0.528,0.637,contemporary country,
2PYmyMAMlhX1eVevLo5A6n,Se Vuelve Loca,76,CNCO,0.7490,0.78,0.0636,0.0196,0,0.0901,0.905,boy band,
1juHIWqgFiDFAKuEBP24Lt,Sirena,76,Cali Y El Dandee,0.7650,0.767,0.051,0.00472,0.00000948,0.0618,0.319,champeta,
1RvL7eHoeUolnQbWm2Hnba,La Vida Sin Ti,76,Piso 21,0.6770,0.757,0.168,0.0449,0,0.117,0.643,colombian pop,
05LvE6ySn6hEcHdAJ7N19z,Losing It,76,FISHER,0.7600,0.964,0.0576,0.00182,0.7,0.0974,0.641,aussietronica,
4rv1ww0dUwFZcDVPqhcOcX,Try Me,76,The Weeknd,0.4660,0.672,0.068,0.622,0.00108,0.147,0.108,canadian pop,
2aIdVb8v9KTpEZnftkz2mD,Buy U a Drank (Shawty Snappin'),76,T-Pain,0.4510,0.55,0.262,0.0108,0,0.0737,0.594,dance pop,
0k2GOhqsrxDTAbFFSdNJjT,Temperature,76,Sean Paul,0.9510,0.6,0.0685,0.106,0,0.0712,0.822,dance pop,
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),76,Soulja Boy,0.7320,0.724,0.101,0.511,0,0.0491,0.808,dance pop,
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,76,Rihanna,0.7790,0.64,0.159,0.000155,0.00077,0.101,0.498,dance pop,
6ScJMrlpiLfZUGtWp4QIVt,A Milli,76,Lil Wayne,0.6790,0.684,0.278,0.0527,0.000895,0.177,0.755,hip hop,
6ndmKwWqMozN2tcZqzCX4K,Remember The Name (feat. Styles Of Beyond),76,Fort Minor,0.6880,0.835,0.0911,0.0583,0.00000287,0.0795,0.88,nu metal,
1wHZx0LgzFHyeIZkUydNXq,Antidote,76,Travis Scott,0.7130,0.526,0.032,0.00767,0.000148,0.124,0.131,pop,
6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,76,Kendrick Lamar,0.6580,0.535,0.0573,0.0265,0,0.2,0.419,conscious hip hop,
7uuEfUMuPeQ7RlSWa0cES2,Can’t Help Falling in Love,76,Kina Grannis,0.2660,0.0596,0.0363,0.905,0.0000707,0.132,0.143,acoustic pop,
1z6WtY7X4HQJvzxC4UgkSf,Love On Top,76,Beyoncé,0.6520,0.748,0.0887,0.0849,0,0.604,0.652,dance pop,
5ihS6UUlyQAfmp48eSkxuQ,Landslide,76,Fleetwood Mac,0.4140,0.161,0.0318,0.883,0.000223,0.117,0.423,album rock,
2jZIfoe48eUeOEnP9Ho4h2,No One Compares To You,77,Jack & Jack,0.7030,0.748,0.0435,0.123,0,0.0642,0.625,dance pop,
2MfcvcvWSUkstTDZXYIakq,Transformer (feat. Nicki Minaj),77,Future,0.7530,0.616,0.165,0.00151,0.0000071,0.291,0.287,pop,
5jrdCoLpJSvHHorevXBATy,Dark Horse,77,Katy Perry,0.6450,0.585,0.0513,0.00314,0,0.165,0.353,dance pop,
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,77,Miley Cyrus,0.6130,0.622,0.0334,0.00882,0,0.37,0.484,dance pop,
2Gl0FzuLxflY6nPifJp5Dr,First Time,77,Kygo,0.6330,0.592,0.112,0.197,0,0.099,0.679,edm,
0vg4WnUWvze6pBOJDTq99k,You're Beautiful,77,James Blunt,0.6750,0.479,0.0278,0.633,0.0000176,0.088,0.454,neo mellow,
3ZffCQKLFLUvYM59XKLbVm,Wake Me Up When September Ends,77,Green Day,0.5460,0.814,0.0314,0.023,0,0.0972,0.146,permanent wave,
0snQkGI5qnAmohLE7jTsTn,Toxicity,77,System Of A Down,0.4130,0.873,0.0535,0.000264,0.0025,0.204,0.481,alternative metal,
6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,77,Beyoncé,0.4470,0.694,0.382,0.0293,0.00000546,0.167,0.509,dance pop,
0mqTcM8kuu2IYPotMt7AzS,Make You Feel My Love,77,Adele,0.5520,0.173,0.0292,0.907,0.000401,0.105,0.0854,pop,
1jJci4qxiYcOHhQR247rEU,Kids,77,MGMT,0.4510,0.931,0.0719,0.00076,0.0049,0.361,0.172,alternative dance,
1D1nixOVWOxvNfWi0UD7VX,Unwritten,77,Natasha Bedingfield,0.7060,0.801,0.0399,0.00577,0,0.0822,0.63,dance pop,
7uKcScNXuO3MWw6LowBjW1,One  Two Step,77,Ciara,0.9440,0.511,0.161,0.042,0.00107,0.0379,0.842,dance pop,
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,77,OutKast,0.8430,0.805,0.269,0.142,0,0.0771,0.615,dirty south rap,
47Slg6LuqLaX0VodpSCvPt,Just The Way You Are,77,Bruno Mars,0.6370,0.843,0.0432,0.0151,0,0.0876,0.434,pop,
6GBndDk0OEpDkmKoSBJyyK,Lose It,77,Kane Brown,0.5490,0.869,0.0289,0.00261,0.00000177,0.29,0.433,contemporary country,
698eQRku24PIYPQPHItKlA,She Got the Best of Me,77,Luke Combs,0.5330,0.907,0.0406,0.0292,0,0.386,0.7,contemporary country,
6rJmWa5DvQ3Nby3tdcX2L0,East Atlanta Love Letter (feat. Future),77,6LACK,0.6000,0.304,0.0915,0.367,0.00000593,0.0864,0.17,hip hop,
6lzLjIOyWTyTJvk0jraYee,Could've Been (feat. Bryson Tiller),77,H.E.R.,0.5450,0.33,0.164,0.64,0.000007,0.22,0.399,indie r&b,
7dRj3sTBYkNbEx5kdNHriv,MANTRA,77,Bring Me The Horizon,0.5020,0.817,0.0447,0.000477,0,0.153,0.617,melodic metalcore,
4UAW2gObi5o6sJla0qZpPn,Mariners Apartment Complex,77,Lana Del Rey,0.5280,0.284,0.0287,0.795,0.000303,0.109,0.172,dance pop,
4RVbK6cV0VqWdpCDcx3hiT,Reborn,77,KIDS SEE GHOSTS,0.5850,0.597,0.037,0.339,0.0404,0.195,0.227,hip hop,
6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,77,2 Chainz,0.8220,0.505,0.147,0.0317,0.000911,0.114,0.523,hip hop,
6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),77,Mac Miller,0.8430,0.435,0.178,0.47,0,0.147,0.19,hip hop,
27GmP9AWRs744SzKcpJsTZ,Jumpman,77,Drake,0.8520,0.553,0.187,0.0563,0,0.332,0.656,canadian hip hop,
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter,77,Train,0.4680,0.64,0.0275,0.154,0,0.154,0.499,neo mellow,
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,77,Mariah Carey,0.3350,0.625,0.0386,0.164,0,0.0708,0.346,dance pop,
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,77,Chris Stapleton,0.3920,0.37,0.0298,0.205,0.0096,0.0821,0.512,contemporary country,
0qbfdprRS71e9up5pOmbQo,Trust My Lonely,78,Alessia Cara,0.5830,0.662,0.156,0.00541,0.00000196,0.284,0.636,dance pop,
1l9G7M8gNyQsgOGWZGoQsT,Look What I Found,78,Lady Gaga,0.8490,0.493,0.0417,0.456,0.000463,0.133,0.447,dance pop,
2NRGaA1GyCmTYfm2GRPkUe,Fine China,78,Future,0.6560,0.542,0.323,0.0484,0,0.106,0.551,pop,
0n22yqkitWec0PV6tibWEO,Nervous (feat. Lil Baby  Jay Critch & Rich the Kid),78,Famous Dex,0.6800,0.732,0.27,0.235,0.000174,0.0705,0.864,drill,
798nzni0JSUWMVJJBCYYF1,The Flute Song,78,Russ,0.7890,0.524,0.273,0.212,0,0.221,0.343,hip hop,
7q8cy4uoA2itYATsKeXhcq,Multi Millionaire (feat. Lil Uzi Vert),78,Lil Pump,0.8550,0.82,0.0983,0.023,0,0.168,0.721,emo rap,
2iicKPnvOKfbJZJZtuQnjy,Neighbor (feat. Travis Scott),78,Juicy J,0.9210,0.748,0.13,0.00908,0,0.0798,0.801,crunk,
2dLLR6qlu5UJ5gk0dKz0h3,Royals,78,Lorde,0.6160,0.432,0.133,0.106,0,0.132,0.302,art pop,
3JvrhDOgAt6p7K8mDyZwRd,Riptide,78,Vance Joy,0.4840,0.731,0.0379,0.431,0,0.151,0.51,indie folk,
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,78,Lord Huron,0.4410,0.379,0.0449,0.968,0.262,0.639,0.105,folk-pop,
2gZUPNdnz5Y45eiGxpHGSc,POWER,78,Kanye West,0.5430,0.915,0.113,0.0162,0,0.744,0.577,pop rap,
59WN2psjkt1tyaxjspN8fp,Killing In The Name,78,Rage Against The Machine,0.4660,0.833,0.304,0.0266,0,0.0327,0.661,alternative metal,
3E7dfMvvCLUddWissuqMwr,Party In The U.S.A.,78,Miley Cyrus,0.6520,0.698,0.042,0.00112,0.000115,0.0886,0.47,dance pop,
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,78,Rihanna,0.8350,0.669,0.0643,0.0336,0.0000692,0.0535,0.542,dance pop,
0ARK753YaiJbpLUk7z5yIM,Dilemma,78,Nelly,0.7250,0.534,0.167,0.211,0.0000291,0.221,0.621,dance pop,
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,78,Nickelback,0.4460,0.764,0.033,0.00135,0,0.099,0.543,alternative metal,
3N2AIfVOq6NiTcWHIP4Oco,Drunk Me,78,Mitchell Tenpenny,0.3860,0.799,0.0555,0.201,0,0.103,0.391,canadian contemporary country,
29ZZAShKhwRUuKULSNtxX6,Switch,78,6LACK,0.6640,0.664,0.0393,0.0427,0.00489,0.104,0.19,hip hop,
5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy,78,Rex Orange County,0.7560,0.609,0.0544,0.217,0.00474,0.096,0.537,indie r&b,
5rb9QrpfcKFHM1EUbSIurX,Yeah!,78,Usher,0.8940,0.791,0.112,0.0183,0,0.0388,0.583,dance pop,
503OTo2dSqe7qk76rgsbep,Still D.R.E.,78,Dr. Dre,0.8210,0.774,0.235,0.177,0.000676,0.0577,0.547,g funk,
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love,78,Beyoncé,0.6460,0.77,0.226,0.00249,0,0.0715,0.681,dance pop,
3e7Y6sfFlIdBMJhX7wpqVO,44 More,78,Logic,0.8290,0.589,0.202,0.0635,0,0.113,0.233,conscious hip hop,
0IktbUcnAGrvD03AWnz3Q8,Lucky,78,Jason Mraz,0.6230,0.417,0.0354,0.296,0,0.135,0.721,acoustic pop,
4VrWlk8IQxevMvERoX08iC,Chandelier,79,Sia,0.3990,0.787,0.0499,0.0197,0.0000607,0.0685,0.572,australian dance,
3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,79,Sam Smith,0.6610,0.373,0.0505,0.615,0,0.177,0.523,pop,
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,79,WALK THE MOON,0.5780,0.866,0.0619,0.00701,0,0.257,0.619,indie pop,
2cOUlop2ZakjOKe4WinesN,Slow Hands,79,Niall Horan,0.7260,0.431,0.0554,0.0139,0,0.054,0.86,dance pop,
7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,79,Leona Lewis,0.6380,0.656,0.0357,0.188,0,0.146,0.225,dance pop,
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,79,Harry Styles,0.5160,0.595,0.0313,0.0275,0,0.109,0.222,dance pop,
7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",79,Eminem,0.7010,0.728,0.255,0.00971,0.00115,0.361,0.0591,detroit hip hop,
30FURVTCpbKyykjSEQzGkH,Back To Black,79,Amy Winehouse,0.4900,0.725,0.0392,0.123,0.0000268,0.0983,0.335,neo soul,
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,79,Coldplay,0.4850,0.619,0.0289,0.0941,0.00000331,0.109,0.416,permanent wave,
7q7jyVU0f0hnod8tsaUmxg,Speechless,79,Dan + Shay,0.6310,0.44,0.028,0.328,0,0.239,0.418,contemporary country,
58smOywZbVu8AjWutppiQA,Tú Y Yo (feat. Nicky Jam & Justin Quiles),79,Valentino,0.8050,0.786,0.0364,0.199,0,0.197,0.751,reggaeton,
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,79,Mario,0.6560,0.578,0.0922,0.235,0,0.118,0.556,dance pop,
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,79,Kanye West,0.6380,0.699,0.384,0.0223,0,0.0917,0.66,pop rap,
5uDASfU19gDxSjW8cnCaBp,Chill Bill,79,Rob $tone,0.8860,0.427,0.145,0.0312,0.00099,0.0906,0.23,underground hip hop,
5Z01UMMf7V1o0MzF86s6WJ,Lose Yourself - Soundtrack Version,79,Eminem,0.6980,0.732,0.266,0.00704,0.000647,0.359,0.0689,detroit hip hop,
43PuMrRfbyyuz4QpZ3oAwN,Exchange,79,Bryson Tiller,0.5300,0.433,0.185,0.108,0,0.135,0.274,hip hop,
6or1bKJiZ06IlK0vFvY75k,Rap God,79,Eminem,0.7080,0.843,0.314,0.397,0,0.799,0.625,detroit hip hop,
7BqBn9nzAq8spo5e7cZ0dJ,Just The Way You Are,79,Bruno Mars,0.6370,0.843,0.0432,0.0151,0,0.0876,0.434,pop,
7noud145AHZGg74vpWOsCa,Trip,80,Ella Mai,0.7170,0.605,0.075,0.214,0,0.138,0.387,dance pop,
1gnwGVoG7V08vMX3hyr90x,Tints (feat. Kendrick Lamar),80,Anderson .Paak,0.7980,0.867,0.12,0.101,0,0.0634,0.668,escape room,
3m2aDCqn8eT5ElXDUiboGU,Get Dripped (feat. Playboi Carti),80,Lil Yachty,0.9550,0.492,0.395,0.0987,0,0.417,0.904,hip hop,
6f5i916F3jU6BhOOD7iGqf,Ned Flanders (feat. A$AP Ferg),80,MadeinTYO,0.9360,0.495,0.229,0.0254,0,0.087,0.299,hip hop,
7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,80,YNW Melly,0.7590,0.73,0.0516,0.145,0.00000306,0.11,0.74,trap music,
4JehYebiI9JE8sR8MisGVb,Halo,80,Beyoncé,0.5080,0.72,0.0628,0.272,0,0.0563,0.472,dance pop,
0Qh38w01QRXK6KHIv0e3hb,What About Us,80,P!nk,0.4890,0.588,0.0507,0.0285,0.00000211,0.0906,0.187,dance pop,
4Ce37cRWvM1vIGGynKcs22,Starving,80,Hailee Steinfeld,0.7290,0.615,0.0647,0.378,0,0.105,0.508,dance pop,
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,80,Sam Hunt,0.7310,0.469,0.0326,0.463,0.00000104,0.103,0.631,contemporary country,
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,80,Rihanna,0.5760,0.267,0.044,0.878,0,0.119,0.326,dance pop,
4EAV2cKiqKP5UPZmY6dejk,Everyday,80,Logic,0.6700,0.752,0.0374,0.041,0,0.0749,0.442,conscious hip hop,
